objID,RA,DEC,redshift,u,g,r,i,z,HAlpha_sigma_width,HBeta_flux,HBeta_flux_err,OIII_5007_flux,OIII_5007_flux_err,HAlpha_flux,HAlpha_flux_err,NII_6584_flux,NII_6584_flux_err
1237648703505826002,189.03504166666664,-0.6455277777777789,0.07205983,18.75461,16.94308,16.13823,15.76571,15.44821,104.0901,6.551333,3.399849,5.767049,4.231126,21.5706,3.966977,10.37162,4.306928
1237648721234690208,189.04929166666665,-0.20961111111111227,0.06397326,19.83292,17.94574,17.0946,16.70591,16.39048,85.75665,4.649431,2.475371,3.829491,2.700155,11.88002,2.858938,5.453894,2.469084
1237650760783888544,189.05054166666665,-3.327972222222224,0.06450931,19.68694,17.87111,17.04378,16.66534,16.39752,1.0,5.580987,1.898858,18.40161,3.713179,4.728817,1.487045,4.745466,2.52541
1237648704042696896,189.0578333333333,-0.2763333333333345,0.02252786,19.41203,17.77844,17.05659,16.73076,16.47608,1.0,2.181981,1.936319,10.80081,2.467514,14.35121,1.449671,10.53219,2.001124
1237648704042696902,189.067125,-0.38622222222222335,0.09036843,19.82141,18.00327,17.28728,16.95272,16.66552,78.49536,1.040282,2.400009,12.94362,3.382958,34.60357,2.555861,36.73659,2.785577
1237648702968955007,189.08433333333326,-1.1203333333333347,0.08081593,17.24073,16.06682,15.4839,15.10891,14.86955,80.76003,109.556,3.211792,15.27516,2.665793,501.0512,5.321116,180.6566,3.307448
1237648704042696913,189.10258333333329,-0.26200000000000123,0.06377968,18.9698,17.83049,17.43631,17.16015,17.10634,35.11777,35.68388,1.96356,23.02574,1.985996,115.2491,2.445464,27.16627,1.567041
1237648722308497549,189.12454166666663,0.6907777777777766,0.07606616,19.05033,17.61124,16.85986,16.42542,16.14793,98.23491,36.91644,2.35261,11.31399,2.336308,171.7476,3.162484,70.01638,2.553957
1237648704042696925,189.13200000000003,-0.3121388888888899,0.07245316,19.56626,18.13056,17.43497,17.05999,16.7825,76.33319,30.86986,2.630886,19.68419,2.585547,123.1724,3.022328,47.06259,2.426704
1237650369949073549,189.1578333333333,-3.0837500000000007,0.04903184,18.57665,17.47849,17.11957,16.88258,16.71037,47.63408,53.06075,2.228664,46.0724,2.240628,178.436,2.811314,45.43031,1.697693
1237650762931437624,189.17391666666663,-1.6138055555555566,0.07959741,19.22473,17.32106,16.52287,16.18443,15.88974,99.25706,5.515439,3.133712,7.483992,2.602459,12.90837,3.094303,9.820634,2.39111
1237650369949073563,189.18216666666666,-3.0206666666666675,0.008245816,17.68159,16.88807,16.69205,16.59001,16.55374,45.84757,24.28488,2.13989,26.59299,2.345053,73.37873,2.12066,1.686802,1.272345
1237650760247083129,189.18524999999997,-3.683222222222222,0.06194033,18.91449,17.54158,16.89814,16.52236,16.27664,79.6313,47.99466,2.775457,27.00092,2.648858,179.9092,3.436397,70.55862,2.55912
1237648705116504170,189.18624999999997,0.56336111111111,0.012473,18.51159,17.75258,17.49788,17.39152,17.25861,39.52083,118.8385,2.910414,272.7437,4.049366,365.1119,3.941881,24.85622,1.416168
1237648721234755618,189.19041666666664,-0.2001666666666678,0.07243947,20.28739,18.02571,17.14078,16.72503,16.39845,1.0,3.70471,2.12863,1.878517,2.161113,2.482056,2.052526,1.225575,2.033668
1237650761857696112,189.19116666666665,-2.3274444444444455,0.0235806,18.81172,17.95358,17.57586,17.37732,17.2669,38.86963,35.61959,2.210945,58.86378,2.522286,109.0811,2.190417,12.31386,1.195583
1237648705653375133,189.2140833333333,0.9152777777777763,0.04485524,18.51389,17.34049,16.94414,16.71216,16.51,37.68129,25.47137,1.653605,24.41605,1.774593,93.76408,2.376784,21.54619,1.416608
1237648704579633362,189.21412499999994,0.05949999999999879,0.09052185,19.07533,17.13385,16.1942,15.77002,15.4134,500.0,11.82483,6.564575,5.917123,4.242459,28.82998,7.191744,1.57153,4.05326
1237648721234755827,189.2449583333333,-0.08169444444444565,0.09075079,19.15294,17.44646,16.64931,16.27283,15.97707,105.149,21.28045,2.651124,8.711473,3.387852,83.16457,3.079751,56.47599,2.99096
1237648705653375178,189.25654166666664,0.917138888888888,0.07649778,18.88245,17.03444,16.16839,15.76149,15.43693,500.0,1.754117,5.754044,10.07748,5.139763,41.79189,6.724525,14.9539,5.60698
1237650369949138961,189.26212499999997,-2.9822777777777794,0.08855526,18.95273,17.85555,17.46924,17.17319,17.14735,55.63336,54.24075,2.292731,32.8159,2.239257,203.4536,3.075485,57.27556,1.920086
1237650370486009951,189.27983333333333,-2.5736111111111115,0.08415045,18.94489,17.64375,16.98975,16.60998,16.33773,73.72633,27.89406,2.152437,7.678296,2.082069,140.5799,2.964878,43.62019,2.075279
1237650371559751808,189.28083333333333,-1.755861111111112,0.08170982,19.96031,18.3164,17.43452,17.11429,16.78159,81.56124,5.853457,2.18558,6.882381,2.250087,21.6851,2.230572,13.33007,2.038398
1237648705653375075,189.29,0.9014999999999987,0.08040059,18.37698,16.74926,15.88661,15.42027,15.08333,178.1835,58.43105,3.634861,18.57405,3.58975,312.1247,5.512005,152.817,4.655891
1237648722845434019,189.319875,1.221916666666665,0.07686786,19.3425,17.49383,16.6964,16.31087,16.03154,78.08841,5.259807,2.060636,5.732738,2.662052,29.70319,2.512981,31.12089,2.655672
1237650762394632361,189.32433333333327,-2.060555555555557,0.04796929,19.54356,17.74734,16.94782,16.54121,16.2244,83.53344,16.34916,2.385801,18.13075,2.922455,81.77749,3.033157,81.65142,3.166039
1237648703505957004,189.34229166666663,-0.7910833333333344,0.0637598,18.61113,17.0625,16.31354,15.91842,15.64734,99.8093,39.35105,2.922134,23.67922,3.128392,152.8282,3.900125,77.46047,3.32838
1237650369949139080,189.35174999999995,-2.986472222222222,0.09987791,18.29802,17.15281,16.55398,16.17927,15.95179,80.87653,147.456,4.171355,31.56199,3.605208,646.3892,7.613133,258.152,5.401128
1237650371559751866,189.36249999999995,-1.8143055555555558,0.07974397,18.89991,17.59559,16.9373,16.58078,16.31185,73.29987,26.83275,2.266891,6.908972,2.020304,105.2203,2.643255,38.41007,2.160994
1237650371559751879,189.37870833333332,-1.7299166666666679,0.08093574,18.52501,16.59131,15.66527,15.24168,14.8937,160.6099,11.66183,3.707783,18.00529,4.290343,32.2931,4.296369,39.96245,4.572544
1237648720697950350,189.392875,-0.5550555555555566,0.08487605,19.58231,18.05084,17.24644,16.78577,16.46622,88.82709,24.93371,2.059856,25.4306,2.240583,139.586,2.621777,53.57388,2.066784
1237648703505957070,189.41566666666662,-0.8225277777777791,0.07241611,18.50662,16.86933,16.05196,15.60274,15.25105,97.18584,44.63903,3.527318,19.59125,3.507776,233.1336,4.849648,95.43328,3.942332
1237650371559817361,189.4327083333333,-1.7869444444444456,0.02305274,18.22519,16.8963,16.22744,15.87524,15.66856,47.62872,43.16628,2.394844,20.57788,2.297257,164.8515,3.146832,67.9066,2.428549
1237650370486075521,189.44216666666665,-2.5010555555555563,0.08891901,18.73625,16.94883,16.01065,15.55289,15.19477,123.9968,14.07712,3.087831,16.34971,3.680018,78.9258,4.390543,90.19598,4.826004
1237650761320956037,189.44366666666662,-2.781666666666667,0.003644947,17.37769,16.29317,15.86663,15.67002,15.64482,37.94638,23.78118,2.210628,25.63265,2.219775,109.1327,2.500158,10.88811,1.385266
1237650762931568852,189.46175,-1.4718611111111115,0.08047935,19.23126,18.01549,17.45662,17.05096,16.8217,94.74322,112.7203,3.132164,32.54405,2.635825,576.5695,5.890717,245.3613,3.569303
1237650372096688334,189.46504166666662,-1.2635277777777791,0.06367791,19.07435,17.60337,16.97483,16.63196,16.39824,44.89567,9.929212,1.820496,16.08934,2.2922,38.70828,2.159195,17.69891,1.958821
1237648704579764327,189.49758333333332,0.14938888888888768,0.08963352,20.24541,18.45921,17.53714,17.14064,16.84861,109.4956,9.378543,1.928678,11.72977,2.170365,12.98462,1.807046,13.44455,1.9617
1237648705653506177,189.4988333333333,0.9528333333333319,0.04244433,18.95705,17.83784,17.3778,17.10709,16.91943,33.49389,37.88045,1.947279,11.22065,1.748046,146.65,2.534746,48.40119,2.038088
1237648704579764330,189.50158333333331,0.13822222222222103,0.08979167,18.99728,17.3539,16.4827,16.05721,15.71114,96.06841,9.547606,2.37777,10.62067,2.86819,51.61609,2.892709,28.23185,2.919647
1237648703506022546,189.51020833333328,-0.7123888888888898,0.09077724,19.77252,17.95104,17.04019,16.64505,16.2736,100.358,5.559797,2.387562,8.554837,3.617846,13.70889,2.438416,11.48626,2.919579
1237648673971437623,189.52224999999996,-0.027027777777778983,0.01251297,16.21378,14.63972,13.82659,13.42598,13.11843,62.29062,79.54198,3.400326,27.46853,3.412282,403.4726,6.466264,199.0823,5.436612
1237650760784085239,189.5339583333333,-3.248444444444446,0.07014148,18.80256,16.9803,16.12886,15.72673,15.39371,130.4264,14.94946,3.686717,14.67943,3.778704,28.58994,4.119937,32.81034,4.060214
1237650372096753725,189.535375,-1.396027777777779,0.08087838,18.89911,17.06655,16.23834,15.85027,15.55114,161.0901,2.760264,4.091303,18.1578,5.385195,20.64253,5.336655,30.73837,5.766266
1237650761857892423,189.55637499999997,-2.409166666666667,0.08321783,18.97368,17.64862,16.94835,16.52465,16.2457,86.11406,38.0061,2.067567,23.52351,2.02959,185.122,2.833537,61.51182,1.895108
1237648722845565040,189.56387499999997,1.1375833333333323,0.08158755,18.67066,17.04475,16.22009,15.77231,15.46695,97.99352,23.31392,2.305935,12.48787,2.379455,118.0566,3.248245,51.4945,2.625781
1237648705116635292,189.56666666666666,0.4636666666666654,0.08147918,18.8765,17.06795,16.21522,15.8479,15.55329,8.705212,2.215574,2.165968,1.321189,3.776324,10.77071,2.690747,8.98134,4.044346
1237650760784150766,189.583,-3.1600555555555565,0.06492992,19.61192,18.03593,17.21092,16.82846,16.54396,45.59924,8.351303,2.040323,11.28489,2.696173,21.75134,1.967815,10.40699,2.08633
1237648722845565086,189.59045833333326,1.2020833333333323,0.004151508,18.55887,17.64865,17.29819,17.1553,17.01377,35.47014,33.4828,1.963719,27.6709,1.997532,110.094,2.116434,4.758803,1.154607
1237648703506022589,189.59274999999994,-0.8315000000000009,0.07608227,18.59735,17.39612,16.85352,16.41019,16.24323,71.30499,146.7894,2.81451,37.0346,2.342018,643.9169,5.20704,270.2305,3.125778
1237650760784150800,189.594125,-3.3068611111111115,0.08542266,19.38839,18.02608,17.38613,17.03127,16.78446,66.67002,27.51436,2.251089,9.521419,2.319912,132.5166,2.775004,47.57575,2.135766
1237648720161210537,189.59887499999996,-0.9667500000000012,0.04837527,17.97396,16.08219,15.2379,14.83941,14.55726,110.6429,26.06943,2.833005,25.66837,3.055559,84.51176,3.720601,59.74071,3.54634
1237648703506088088,189.60658333333333,-0.8107222222222233,0.07550484,19.34627,17.59814,16.77669,16.43432,16.14754,1.0,1.580215,1.99119,16.85196,3.084252,12.0994,1.599252,15.75796,2.54685
1237650761857892454,189.6244583333333,-2.4719444444444454,0.08337043,19.10295,17.58846,16.96902,16.60635,16.39713,117.1166,51.05702,2.593263,294.8833,4.746743,252.9688,3.953344,90.78722,2.572674
1237648720698081390,189.64137499999993,-0.5518611111111122,0.08146943,18.39482,17.23383,16.67419,16.33168,16.16842,72.01679,67.1312,2.58963,12.09298,2.123263,298.4251,3.5967,126.5772,2.468488
1237650369949270218,189.67120833333328,-2.9663888888888903,0.08378737,17.76193,16.10181,15.28814,14.83997,14.51966,172.5621,28.71006,4.054989,22.44097,4.263145,140.7136,5.607015,78.99397,4.951531
1237648704042959016,189.67862499999998,-0.33138888888888995,0.07649297,19.41891,17.71485,16.89858,16.54258,16.23723,47.54046,4.896342,2.106255,3.2569,1.863324,5.60158,2.031412,4.078175,1.613225
1237648721771823259,189.69279166666666,0.4182777777777765,0.04750386,18.41335,17.45445,17.10064,16.87401,16.73615,50.21958,216.2224,3.983164,127.6351,3.403174,721.658,6.918134,188.4278,3.039925
1237648721771823351,189.69366666666662,0.3225277777777766,0.02280918,17.59923,15.82718,14.9854,14.56463,14.24987,96.07162,15.15924,2.798988,17.6192,3.168193,77.01871,3.520744,47.61692,3.556698
1237648721771823374,189.7005833333333,0.27002777777777653,0.02273661,18.07807,16.33091,15.55912,15.19251,14.8946,1.0,8.107997,2.061306,3.710303,2.991411,24.59038,2.018944,18.00954,3.378037
1237650369949335674,189.71183333333332,-3.00425,0.07020094,19.07754,17.46609,16.85097,16.48656,16.29703,78.47873,33.54863,2.62357,23.283,2.672336,129.5988,2.981219,57.95564,2.487289
1237650370486206555,189.7275416666666,-2.5771666666666673,0.08434182,19.34405,17.8864,17.15282,16.76478,16.46637,89.19008,25.99477,2.172701,12.27937,2.266598,150.3642,3.081264,71.11212,2.448629
1237650760784216266,189.73224999999996,-3.2493611111111123,0.06499646,19.14939,18.02288,17.46954,17.09403,16.89998,58.12887,111.261,3.12802,25.38938,2.710502,474.7874,5.290791,238.3363,3.510248
1237650369949335685,189.7343333333333,-3.1025277777777776,0.06542796,19.32722,17.77042,17.05783,16.68218,16.42769,69.85159,21.91429,2.166131,13.09181,2.519616,71.42216,2.361871,34.33729,2.189584
1237648721771888656,189.74274999999997,0.2954999999999987,0.08999824,19.46701,18.12778,17.59944,17.26391,17.13378,62.51463,21.23345,1.447648,9.407133,1.482645,86.10883,1.602159,28.42093,1.344929
1237648704579830044,189.7513333333333,0.06977777777777655,0.07249224,17.72479,16.27456,15.55043,15.15453,14.84451,86.98305,102.7778,3.487333,57.12511,3.499357,455.2514,5.858539,293.6879,4.865587
1237648704579895311,189.7532083333333,0.12483333333333213,0.07200869,18.7456,17.5312,16.82409,16.44069,16.164,72.51865,68.47392,2.373986,19.33535,2.200842,335.1379,3.920625,145.4263,2.726727
1237648721771888672,189.75466666666668,0.36555555555555425,0.02301519,15.7417,13.8168,12.98175,12.59617,12.28666,500.0,146.1694,17.9827,96.3187,18.26917,278.1595,35.16881,123.449,33.39735
1237648705653637253,189.76762499999995,0.9711944444444431,0.07334042,17.90819,16.03993,15.08922,14.66576,14.30656,127.898,15.47532,4.115186,45.34402,5.365995,59.79576,5.672003,124.9182,6.709017
1237650761857958038,189.77133333333327,-2.4835555555555566,0.02298732,18.59471,17.7138,17.46731,17.33121,17.24585,42.51349,66.26891,2.03434,143.7494,2.87962,210.0334,2.753833,20.07666,1.119687
1237648721771888783,189.77337500000002,0.28291666666666554,0.02355277,19.24852,17.56827,16.78884,16.4174,16.09303,30.91764,3.305573,1.687798,6.085465,1.857604,26.98862,1.683183,14.66733,1.741262
1237650762394829077,189.7742083333333,-2.012333333333334,0.008737908,17.75202,16.6617,16.2577,16.13087,15.98463,38.81761,46.95364,2.259322,208.1998,3.689598,147.1022,2.484411,10.78564,1.183311
1237650370486206580,189.77612499999998,-2.508194444444445,0.02324519,16.55335,15.31791,14.73072,14.41144,14.14618,40.73379,40.71841,2.330485,9.235665,2.115099,151.5711,2.987917,60.88055,2.252464
1237650369949335723,189.77704166666666,-3.098833333333334,0.06520586,19.42345,17.99475,17.23878,16.8851,16.57578,34.23659,18.20375,1.96249,19.96994,2.451491,43.47836,1.94424,13.83011,1.823184
1237648702969282773,189.78737499999997,-1.096444444444446,0.04829505,19.21862,17.95634,17.43814,17.1594,16.97115,51.36024,15.0601,1.707645,5.731625,1.796085,53.32698,1.843546,13.05712,1.603315
1237648722308759778,189.79741666666663,0.717472222222221,0.01695743,15.63155,14.35418,13.86647,13.60347,13.46126,35.34245,19.67959,1.501958,7.583024,1.585165,77.27767,1.777039,32.43174,1.585011
1237648722308759875,189.80204166666664,0.8207777777777762,0.0803652,19.2944,17.74966,16.9946,16.65185,16.41725,1.0,2.153084,1.590968,7.668324,4.993635,4.244689,1.438428,0.8876685,3.700778
1237648721771888924,189.80679166666667,0.2728611111111099,0.09006542,19.67328,17.99485,17.15844,16.78946,16.47787,105.8819,6.833141,2.122252,4.716365,2.16945,27.79235,2.274779,10.26234,1.88418
1237648721771888933,189.81379166666662,0.2963611111111099,0.09017936,19.65102,17.73385,16.80832,16.36345,16.04274,125.6924,41.64341,2.220448,58.93411,2.68224,190.9199,2.932613,143.6006,2.682507
1237650761857958063,189.8255833333333,-2.439527777777778,0.08484814,17.88871,16.68624,16.1276,15.79887,15.60275,37.48501,31.40182,2.151927,7.192085,2.167747,128.6946,2.747318,45.21756,2.234592
1237650370486206608,189.83316666666664,-2.539361111111112,0.08354122,18.69572,17.03257,16.23409,15.84661,15.56697,45.90883,7.584621,2.103032,12.93264,2.731493,23.51758,2.215491,19.4124,2.664166
1237648722845630641,189.8409583333333,1.206972222222221,0.08102607,19.98685,18.22434,17.38881,16.99079,16.70315,55.24556,0.9841353,1.987401,8.546343,2.622809,13.87497,2.137257,5.068082,1.996814
1237648705116766267,189.84349999999995,0.4602222222222208,0.02358647,17.25408,15.55465,14.73387,14.34925,14.06796,63.42263,14.0537,2.724638,12.40274,3.025679,49.56233,3.248103,42.0293,3.614303
1237650761321152646,189.86437499999997,-2.8271388888888898,0.04792044,18.34813,16.93399,16.28265,15.96325,15.70551,41.43586,14.72657,2.203218,5.66326,2.407383,54.22853,2.773962,22.4816,2.380979
1237648721235083374,189.88137499999996,-0.19636111111111226,0.07218536,18.91055,17.51173,16.93122,16.5992,16.38581,57.61811,25.78498,2.077065,11.25554,1.97702,104.8274,2.366202,36.44316,1.78777
1237648704043024511,189.88287499999993,-0.3860833333333346,0.07230573,18.86893,16.901,16.00593,15.59457,15.23313,410.4418,13.3136,6.175021,20.76963,6.155966,26.94716,7.162906,5.401416,6.037361
1237648704043024627,189.88554166666665,-0.3937500000000011,0.0721513,18.8403,16.8877,15.99721,15.58559,15.23238,500.0,15.27266,5.602334,11.7188,5.784561,7.658854,7.642122,19.58162,7.257807
1237648722845696129,189.88570833333333,1.1667222222222209,0.04581083,18.59986,17.66249,17.3771,17.16334,17.06688,53.47075,89.887,2.712894,149.2154,3.308541,300.6032,3.879371,48.59665,1.870914
1237648720161341551,189.89149999999998,-0.8536666666666672,0.02400916,17.38313,16.17966,15.69126,15.46618,15.28845,42.15029,16.35715,2.017543,9.827865,1.790459,71.24743,1.850821,30.50515,1.475655
1237648704579960922,189.91187499999995,0.019055555555554347,0.09117445,19.19448,18.0276,17.45872,17.10395,16.899,67.31129,48.20469,2.017947,12.32551,2.182111,207.0101,2.770497,88.73331,2.039975
1237648703506219118,189.92804166666667,-0.6438333333333341,0.07192245,19.14139,17.25649,16.35193,15.92955,15.60159,311.8083,3.575348,4.906653,9.63407,6.044741,17.80082,6.435224,17.40275,6.572708
1237648705653702788,189.94066666666663,0.8982499999999984,0.01595755,17.30131,16.14848,15.61196,15.34741,15.16003,41.25602,43.99753,2.191804,17.3332,2.247782,154.9385,2.766088,60.26525,2.24048
1237650371560013940,189.9505,-1.771111111111112,0.01419597,17.81384,16.90639,16.59585,16.44488,16.35071,39.30846,73.09015,2.436246,119.2443,2.800172,218.787,2.981892,18.08498,1.225164
1237650761321152746,189.95154166666663,-2.796083333333334,0.04793756,17.46248,15.64403,14.82956,14.43514,14.12525,154.5631,23.7279,5.266275,55.1973,6.099495,84.905,7.304952,112.306,7.243353
1237648704579960982,189.96874999999994,0.12547222222222099,0.02283781,17.56645,15.87642,15.1231,14.73698,14.45815,1.0,4.726483,2.179505,3.401992,2.360446,20.38024,2.228399,4.16693,2.429247
1237648703506219044,189.9798333333333,-0.7996944444444455,0.01482438,18.28213,16.92914,16.54376,16.31794,16.19481,52.88905,7.10128,1.858017,9.57561,1.668642,31.06861,1.575965,8.540438,1.03494
1237650369949401360,189.98137499999999,-3.0276944444444456,0.0837447,20.2215,18.27538,17.4093,16.98782,16.70511,246.0113,5.621718,3.401971,5.923606,1.805228,19.91593,3.695246,3.585963,1.361828
1237648722845696100,190.00237499999997,1.1567499999999986,0.07959062,19.41664,17.87106,17.22307,16.88559,16.67831,97.58749,31.86521,2.504269,52.94515,3.249017,129.5504,3.054098,88.28916,2.779929
1237648720161406981,190.01524999999998,-0.8798055555555568,0.04810444,17.32119,16.34805,15.8757,15.57882,15.36976,48.85236,290.2408,4.758566,50.49383,3.307545,1136.561,10.15122,433.0243,5.051163
1237650762394959993,190.02395833333335,-2.009027777777779,0.06403038,18.80786,17.23028,16.50609,16.06465,15.72684,95.72001,27.68118,2.234289,17.04314,2.464753,146.5793,3.196207,59.7734,2.621905
1237650760247476378,190.0243333333333,-3.7216944444444455,0.09161955,19.60744,17.77639,16.90231,16.51825,16.21873,101.633,11.50231,3.588524,16.65701,6.845455,9.315524,3.110743,6.812564,5.379264
1237650761858089189,190.02741666666665,-2.317666666666667,0.08674364,19.09414,17.60631,17.06745,16.75437,16.60775,37.33841,6.935452,1.424997,2.22789,1.612053,26.82658,1.542552,8.107291,1.397463
1237648722845761760,190.029125,1.234666666666665,0.07120602,20.12403,18.39787,17.56805,17.2126,16.93671,1.0,1.334018,1.556249,4.964991,1.949438,8.886456,1.391445,1.122826,1.520916
1237648722308890870,190.0508333333333,0.6956666666666651,0.04634102,17.75523,15.84303,14.98511,14.58906,14.2814,259.8982,34.70837,7.132758,1.086519,6.914603,29.3463,8.347219,4.046379,8.465515
1237650371560079563,190.05254166666666,-1.8554722222222235,0.08025718,19.30004,17.97772,17.30478,16.93794,16.69999,51.79256,7.448627,1.639478,0.3544051,1.480935,39.07831,1.690581,16.68564,1.387055
1237648704043155536,190.06229166666665,-0.22533333333333452,0.08123779,19.36847,17.31136,16.36953,15.92581,15.58697,194.0521,8.014224,4.182261,32.0239,5.753166,19.76139,4.634294,16.54825,4.981165
1237648721235148867,190.0757083333333,-0.18508333333333457,0.01255981,17.33825,16.44316,16.09295,15.93488,15.8471,42.33991,297.0127,4.470691,604.6426,6.542696,912.6132,7.152782,112.1746,2.395731
1237648722845761799,190.08199999999994,1.0597777777777764,0.0824079,17.75293,16.3708,15.6538,15.2605,15.00789,132.1375,100.5612,3.398263,29.00334,3.317957,439.8346,5.13912,218.6559,4.152377
1237648705116897509,190.08387499999998,0.538055555555554,0.04601857,18.84626,17.65247,17.16532,16.88584,16.73572,67.38763,16.05185,1.543736,6.371619,1.381434,50.18851,1.941279,15.05495,1.261469
1237648703506284670,190.0932083333333,-0.6911111111111121,0.07184371,19.68372,18.20978,17.46466,17.05116,16.73162,69.0346,10.20376,1.828271,6.261859,1.653838,44.88099,1.836023,10.73084,1.360765
1237648704043155561,190.10124999999994,-0.37600000000000117,0.08114978,19.52532,18.13727,17.53951,17.13693,16.83666,54.75923,18.65412,1.764949,10.65717,1.773808,90.27568,1.985192,26.09365,1.478413
1237648705653768334,190.103625,1.0351666666666652,0.08139496,18.37792,16.39623,15.46082,15.01135,14.65903,215.2387,16.61362,4.091995,13.8253,3.869544,48.23623,4.934633,50.49424,4.365268
1237648702969413718,190.10537499999995,-1.1176111111111122,0.07157665,18.31155,16.53492,15.6797,15.24493,14.91854,99.06636,11.19445,2.365848,9.859483,2.672885,42.90821,2.955165,45.70684,3.091986
1237648705116897411,190.10829166666664,0.4356388888888875,0.07323159,19.5792,18.00317,17.29832,16.96348,16.71,76.18865,4.030994,1.951829,12.17063,2.335729,25.84331,2.280803,23.46389,2.193839
1237650371023208537,190.11149999999998,-2.1192777777777785,0.08885352,18.12659,17.06433,16.58821,16.1747,16.03155,106.975,206.4466,3.96876,74.6479,3.304831,966.6934,8.596135,371.0834,4.379132
1237648722845761621,190.11287499999997,1.1969166666666653,0.006215455,14.95765,13.15149,12.39259,11.99567,11.71101,1.0,55.05654,6.261361,176.955,10.34216,249.5112,10.04849,133.6092,12.02091
1237648720161407175,190.12991666666665,-1.0118611111111124,0.07183648,18.90755,17.03745,16.19964,15.80525,15.51793,113.8222,7.707033,2.926949,23.1446,3.644929,27.65727,3.531065,30.7335,3.454444
1237650761858089158,190.13708333333332,-2.350055555555557,0.08667182,20.04292,18.21816,17.28556,16.87271,16.53721,91.10292,4.402134,2.025178,8.672906,2.32224,10.94178,1.906038,11.72592,1.822193
1237650761858089164,190.14662499999994,-2.2977222222222227,0.08682666,18.85715,17.20305,16.42904,16.03374,15.76828,76.78156,6.836791,1.949227,1.335399,2.170568,40.20975,2.102039,15.20585,1.884888
1237648720698277967,190.14924999999997,-0.48875000000000113,0.08082828,18.71611,17.86816,17.45061,16.97675,16.92511,264.235,482.981,6.912499,1388.299,11.53671,1803.409,11.40257,429.8517,4.838894
1237648704580092093,190.21099999999996,0.16230555555555437,0.09079736,19.01765,17.81763,17.29676,16.98667,16.77459,63.19774,17.13078,1.744095,5.416064,3.030582,58.51395,1.7356,24.24421,1.569571
1237648705653833867,190.2234583333333,1.0083611111111097,0.02290753,17.44135,15.64238,14.83815,14.43805,14.12437,104.4546,56.4277,3.632113,198.465,5.032979,205.8035,5.593545,221.8992,5.375613
1237648705653833888,190.2390833333333,0.9872222222222209,0.02312812,18.31458,17.12165,16.57947,16.30464,16.12533,43.38763,37.69485,1.94479,32.87132,1.952124,138.2184,2.236957,38.0848,1.544543
1237648705653833883,190.23941666666664,0.9716111111111098,0.04617695,19.11384,17.51808,16.73693,16.31666,15.9953,49.33361,25.83879,1.711518,8.32174,1.607499,138.5341,2.699976,50.80154,1.823056
1237650372097081463,190.28183333333334,-1.3677777777777789,0.07147668,17.49325,16.48172,16.0288,15.687,15.48225,52.3423,198.0186,4.169702,465.8698,6.613448,733.1032,8.156906,407.0231,4.995244
1237648705653833914,190.28554166666663,0.8632777777777763,0.08953864,18.42354,17.44858,17.04267,16.74227,16.58755,57.75163,86.8447,2.199462,26.4974,1.805515,343.9841,3.333967,114.962,1.99394
1237650372097081553,190.38016666666664,-1.2742777777777785,0.07164575,18.90835,17.64534,17.09409,16.78409,16.60548,49.30269,15.25532,2.097562,8.25875,2.408413,88.08104,2.502588,32.07039,2.085661
1237650371560276108,190.47383333333332,-1.6591111111111123,0.07114742,19.1321,17.59496,16.90857,16.5472,16.26242,41.67782,6.620561,1.733957,2.755176,1.554315,11.75885,1.643432,3.384068,1.29315
1237648704580223153,190.58962499999998,0.17711111111110994,0.07969137,18.89808,17.0284,16.13758,15.73053,15.42482,150.0029,2.509371,2.8781,1.697669,3.327794,20.7873,3.708826,33.69527,4.046441
1237648720161603818,190.60224999999997,-0.9047222222222232,0.08330234,19.30693,18.13721,17.57812,17.2402,17.08847,68.72774,30.8445,1.607634,12.55468,1.637454,119.4284,1.977649,40.93535,1.596189
1237648704580223169,190.61562499999997,0.04822222222222101,0.005102077,17.52852,16.77619,16.51275,16.40224,16.29157,38.47181,65.98663,1.987148,160.456,2.699755,227.4256,2.612151,18.8548,1.141452
1237648704580288666,190.6565416666666,0.07569444444444323,0.04851788,19.09863,17.25842,16.43357,16.04446,15.75607,56.56479,6.920556,2.008481,6.260134,2.11564,18.37003,2.169286,14.82592,2.168731
1237648720698605812,190.88758333333337,-0.48219444444444576,0.08268636,20.01984,18.29457,17.36887,16.93528,16.65104,69.1953,4.063664,2.243331,10.62382,2.73709,14.1286,2.202139,21.19011,2.50589
1237648720698671256,190.91504166666664,-0.48530555555555666,0.08057621,18.07964,17.01295,16.5586,16.21373,16.07916,62.2264,114.1396,2.69965,23.99077,2.146139,533.5392,5.469771,204.3619,3.316626
1237648703506808952,191.3302083333333,-0.7604444444444456,0.02297334,17.38447,15.64536,15.1749,14.92813,14.78215,35.2985,16.26022,1.990675,10.44526,1.870517,62.77709,2.105886,17.97003,1.461705
1237648703506808998,191.35512500000002,-0.7826666666666678,0.08000926,18.80602,17.53238,16.94229,16.58619,16.36744,80.71294,33.63462,2.330522,9.899137,2.176176,133.6905,2.903587,40.71916,2.139597
1237648720698867721,191.38329166666665,-0.5357222222222233,0.005418549,14.63546,13.54609,13.05198,12.8215,12.65484,30.85816,81.97454,2.936517,94.46296,3.415048,249.2612,3.901013,55.30352,2.450259
